# 🚨
# 🚨 Source: https://download.geonames.org/export/dump/hierarchy.zip::hierarchy.txt
# 🚨
587116	828304	ADM
587116	828305	ADM
3190538	3239050	ADM
3190538	3239061	ADM
3190538	3239095	ADM
3190538	3239104	ADM
3190538	3239103	ADM
3190538	3239111	ADM
3190538	3239237	ADM
718075	863873	ADM
718075	862945	ADM
203312	922727	ADM
927384	931597	ADM
203312	219402	ADM
3439705	3442587	ADM
163843	173336	ADM
203312	214140	ADM
2420477	8335089	ADM
2420477	8335091	ADM
149590	149876	ADM
3168068	3345307	ADM
3168068	3345308	ADM
3351879	3349096	ADM
99237	98862	ADM
149590	152219	ADM
149590	155946	ADM
3374766	3374487	ADM
3378535	3375469	ADM
3378535	3376407	ADM
3625428	3649198	ADM
3625428	3632100	ADM
3625428	3640873	ADM
3374766	3411924	ADM
2215636	88318	ADM
149590	150733	ADM
149590	150732	ADM
587116	147983	ADM
2434508	7603254	ADM
3572887	8030556	ADM
3489940	3488997	ADM
3489940	3490145	ADM
241170	241311	ADM
241170	241330	ADM
149590	159067	ADM
3572887	3572154	ADM
3572887	3572678	ADM
3625428	3625974	ADM
3625428	3626553	ADM
3625428	3636539	ADM
3625428	3645386	ADM
3625428	3648544	ADM
2993457	3319178	ADM
285570	285628	ADM
3190538	8133579	ADM
3190538	8133589	ADM
3190538	8133587	ADM
3190538	3344894	ADM
3190538	3344897	ADM
3190538	3344929	ADM
3190538	3344938	ADM
3190538	3344943	ADM
3351879	3347016	ADM
2420477	8335087	ADM
2420477	8335088	ADM
3374766	3374274	ADM
3374766	3374391	ADM
3378535	3379023	ADM
294640	293396	ADM
3895114	3893623	ADM
1282028	1282328	ADM
7909807	408655	ADM
7909807	408657	ADM
433561	426271	ADM
1814991	1809867	ADM
130758	127082	ADM
2921044	2944387	ADM
1814991	1794299	ADM
1814991	1796328	ADM
1814991	1811017	ADM
289688	389469	ADM
289688	389472	ADM
1814991	2036500	ADM
1814991	1806949	ADM
1814991	1796231	ADM
3437598	3438833	ADM
1559582	4037892	ADM
1559582	4038043	ADM
1559582	4038179	ADM
3439705	3440054	ADM
3439705	3440771	ADM
3439705	3440789	ADM
617790	618363	ADM
433561	430567	ADM
1814991	1809935	ADM
294640	294952	ADM
2921044	2950157	ADM
1814991	1784764	ADM
1814991	1806260	ADM
3057568	3343957	ADM
3057568	865084	ADM
3057568	3343958	ADM
3057568	3343954	ADM
3057568	865085	ADM
2510769	3336899	ADM
2510769	2593112	ADM
2510769	2593111	ADM
2510769	3336900	ADM
2510769	6362988	ADM
2510769	2519582	ADM
49518	6413337	ADM
49518	6413340	ADM
49518	6413341	ADM
3508796	3493282	ADM
3190538	8986279	ADM
3572887	8030545	ADM
3572887	8030550	ADM
2510769	3115609	ADM
2510769	3336898	ADM
2510769	3117732	ADM
2510769	3336901	ADM
2510769	2513413	ADM
7909807	381229	ADM
1835841	1835224	ADM
1835841	1845105	ADM
3580718	10375968	ADM
3562981	3558052	ADM
1227603	7671049	ADM
1227603	1225265	ADM
1227603	1228435	ADM
130758	142549	ADM
130758	116401	ADM
617790	617991	ADM
3572887	3572427	ADM
3575174	3575179	ADM
3575830	3575621	ADM
