SSNameID,Name,Sex,Weight
1186,Danielly,F,158
1187,Jadynn,F,1211
1188,Antanique,F,93
1189,Dedie,F,231
1190,Erdine,F,1442
1191,Ervie,F,325
1192,Chih,M,18
1193,Choya,F,45
1194,Ciin,F,22
1195,Cordy,F,265
1196,Brigida,F,2355
1197,Byford,M,521
1198,Alleen,F,6640
1199,Anchal,F,90
1200,Braxdyn,M,15
1201,Conrad,F,71
1202,Dshaun,M,634
1203,Akoya,F,13
1204,Thenia,F,56
1205,Therrell,M,24
1206,Vatche,M,67
1207,Yerin,F,58
1208,Zhoie,F,77
1209,Milez,M,68
1210,Taysir,M,31
1211,Temeca,F,289
1212,Stonie,M,77
1213,Swan,M,757
1214,Synai,F,422
1215,Saja,F,1289
1216,Sareen,F,311
1217,Serenaty,F,31
1218,Nevyn,F,13
1219,Shaunta,M,114
1220,Nykia,F,2574
1221,Torilyn,F,80
1222,Riesha,F,40
1223,Ronda,F,95561
1224,Levance,M,31
1225,Louvinia,F,1548
1226,Paj,F,29
1227,Raburn,M,211
1228,Marigene,F,494
1229,Nache,F,41
1230,Kiku,F,38
1231,Kimella,F,12
1232,Kristepher,M,14
1233,Rayshun,M,853
1234,Leighlani,F,19
1235,Letica,F,565
1236,Deklan,M,1280
1237,Demarrie,M,21
1238,Demitrious,M,194
1239,Devraj,M,32
1240,Jeanni,F,369
1241,Monnie,F,16063
1242,Cheryle,F,15236
1243,Kendahl,M,131
1244,Joselyn,F,36102
1245,Lliam,M,519
1246,Marbely,F,49
1247,Dejuna,F,15
1248,Jalilah,F,204
1249,Evonna,F,754
1250,Ezelle,M,182
1251,Isamel,M,17
1252,Jacky,F,3183
1253,Cerrisa,F,14
1254,Dejamarie,F,15
1255,Idellar,F,238
1256,Eesa,M,231
1257,Giovannina,F,504
1258,Gipson,M,13
1259,Jaleh,F,122
1260,Camey,F,498
1261,Dallyce,F,17
1262,Jacquette,F,455
1263,Annessa,F,1672
1264,Arantza,F,479
1265,Arielyn,F,13
1266,Avelardo,M,647
1267,Amalin,F,18
1268,Anastazia,F,1553
1269,Berkeley,F,2075
1270,Birche,M,17
1271,Cleota,F,1594
1272,Zorayda,F,13
1273,Shermia,F,43
1274,Milagros,M,12
1275,Tanni,F,14
1276,Thurston,M,14535
1277,Tiane,F,193
1278,Riquel,F,69
1279,Xalia,F,14
1280,Malekai,M,187
1281,Salama,F,39
1282,Tramar,M,160
1283,Tyffani,F,361
1284,Jeilianys,F,14
1285,Murdoch,M,53
1286,Nicholas,F,8858
1287,Kiare,F,68
1288,Nyiasia,F,16
1289,Tjay,M,320
1290,Lillis,F,6272
1291,Lindsley,F,43
1292,Margherite,F,39
1293,Derykah,F,73
1294,Dionisio,M,3305
1295,Jediel,M,52
1296,Euda,F,397
1297,Fread,M,2015
1298,Jovonn,M,59
1299,Charlita,F,1246
1300,Cheryllynne,F,13
1301,Keahi,M,398
1302,Irving,M,268655
1303,Harleen,F,1678
1304,Gola,F,3503
1305,Graylee,F,38
1306,Baylen,M,1605
1307,Ethredge,M,24
1308,Camyla,F,194
1309,Dalibor,M,15
1310,Dashae,M,14
1311,Anngelina,F,16
1312,Araia,F,44
1313,Arbella,F,223
1314,Aryani,F,32
1315,Amaijah,F,13
1316,Asianah,F,13
1317,Brandyce,F,286
1318,Adaleigh,F,562
1319,Annitte,F,18
1320,Aretzy,F,55
1321,Debar,F,330
1322,Tiaura,F,24
1323,Malaena,F,13
1324,Saral,M,19
1325,Tucker,M,69779
1326,Seydi,F,77
1327,Zhara,F,228
1328,Teagon,M,235
1329,Marticia,F,195
1330,Prather,M,267
1331,Richard,M,9213458
1332,Roselina,F,104
1333,Shakia,F,6426
1334,Sheehan,M,187
1335,Garry,F,555
1336,Makhila,F,58
1337,Lenes,M,22
1338,Mckenzy,M,80
1339,Mariyana,F,214
1340,Markus,M,32797
1341,Latravia,F,550
1342,Jillaine,F,646
1343,Joaquin,M,62631
1344,Lindsey,M,35715
1345,Jeanpaul,M,4411
1346,Jenniferlee,F,67
1347,Huntur,M,26
1348,Eagan,M,531
1349,Edy,M,1130
1350,Jamiel,F,55
1351,Evonda,F,524
1352,Cattleya,F,22
1353,Amarelis,F,119
1354,Clemente,M,11134
1355,Cyril,M,65945
1356,Brynton,M,29
1357,Efstratios,M,36
1358,Albia,F,27
1359,Merlyn,M,14092
1360,Thornwell,M,24
1361,Tiniqua,F,15
1362,Symon,M,777
1363,Sanjith,M,166
1364,Willia,M,2124
1365,Yuhanna,M,14
1366,Shadrick,M,1537
1367,Merina,F,732
1368,Tionna,F,6242
1369,Rayjay,M,13
1370,Rida,M,99
1371,Siegfried,M,2370
1372,Silverio,M,5322
1373,Skilynn,F,193
1374,Martie,F,4172
1375,Quince,M,2518
1376,Tamaj,M,207
1377,Odean,M,1452
1378,Orben,M,154
1379,Orlandis,M,220
1380,Kisha,M,38
1381,Lukian,M,28
1382,Denielle,F,2776
1383,Nicie,F,3297
1384,Matilde,M,854
1385,Maykala,F,99
1386,Kael,F,26
1387,Keagon,M,422
1388,Jolee,F,6425
1389,Jayvn,M,41
1390,Keomi,F,17
1391,Kerensa,F,1330
1392,Aldahir,M,479
1393,Janney,F,107
1394,Farrel,F,168
1395,Cearia,F,109
1396,Chenita,F,1095
1397,Justinian,M,177
1398,Autie,M,72
1399,Cohan,M,295
1400,Adylin,F,81
1401,Dantoni,M,33
1402,Daphene,F,1985
1403,Darilyn,F,1707
1404,Tarkeshia,F,16
1405,Veya,F,22
1406,Wendalyn,F,147
1407,Xiomara,F,16702
1408,Yanin,F,326
1409,Yuli,F,492
1410,Sherial,F,237
1411,Richand,M,24
1412,Rossie,M,4409
1413,Sopaul,M,13
1414,Suzetta,F,564
1415,Shahira,F,196
1416,Malashia,F,236
1417,Macgregor,M,626
1418,Mahisha,F,17
1419,Divante,M,424
1420,Mekeisha,F,38
1421,Meledy,F,13
1422,Maricia,F,952
1423,Jayleene,F,280
1424,Montreal,M,2655
1425,Khayri,M,510
1426,Kiyler,M,14
1427,Lynder,F,14
1428,Lynken,M,17
1429,Jackquelyn,F,703
1430,Julizza,F,147
1431,Kahn,M,86
1432,Kaylean,F,210
1433,Lacinda,F,2561
1434,Laderion,M,31
1435,Girthie,F,26
1436,Jesslyn,F,4387
1437,Jailen,M,2747
1438,Eulalia,F,33919
1439,Frimet,F,920
1440,Ivoree,F,116
1441,Brinley,M,149
1442,Brion,M,7172
1443,Callan,M,3544
1444,Deina,F,264
1445,Emperess,F,13
1446,Ginetta,F,31
1447,Azrielle,F,199
1448,Beverlyann,F,552
1449,Brannock,M,18
1450,Cristos,M,93
1451,Alysa,F,17661
1452,Anali,F,3284
1453,Michel,F,9576
1454,Tasnim,F,1101
1455,Teeana,F,14
1456,Yamaira,F,181
1457,Yishay,M,29
1458,Zakkiyya,F,205
1459,Zein,M,383
1460,Zelline,F,23
1461,Merrill,M,68759
1462,Rebeccajo,F,17
1463,Rheeta,F,43
1464,Shamere,F,511
1465,Shawna,M,317
1466,Rawson,M,130
1467,Tumekia,F,17
1468,Nichloas,M,117
1469,Layla,F,113568
1470,Lerome,M,15
1471,Shritan,M,45
1472,Paizlee,F,427
1473,Ollie,F,496405
1474,Labreeska,F,121
1475,Jenettie,F,21
1476,Keorra,F,14
1477,Keshia,F,15196
1478,Delight,F,4706
1479,Denis,M,65983
1480,Jaeleah,F,65
1481,Baynard,M,24
1482,Caryn,F,33967
1483,Cenia,F,522
1484,Isriel,M,13
1485,Keaston,M,334
1486,Hytham,M,14
1487,Iley,F,150
1488,Aleeyah,F,1885
1489,Alene,M,22
1490,Daylinn,F,27
1491,Daynah,F,155
1492,Breck,F,991
1493,Antavius,M,579
1494,Ariell,F,1863
1495,Arlease,F,13
1496,Arletta,F,13224
1497,Emmelin,F,35
1498,Claiborne,F,45
1499,Dorion,M,1359
1500,Dudley,M,69098
1501,Ahyanna,F,127
1502,Damarques,M,63
1503,Damiane,M,89
1504,Arvell,M,1399
1505,Atiyyah,F,26
1506,Beldon,M,420
1507,Benjaminjoseph,M,13
1508,Blayton,M,500
1509,Bradey,F,23
1510,Uta,F,58
1511,Zylin,M,57
1512,Sheteka,F,22
1513,Mirsab,M,14
1514,Maleya,F,705
1515,Sahra,F,1732
1516,Railynn,F,384
1517,Treshaun,F,13
1518,Trinh,F,1178
1519,Trygve,M,1069
1520,Ovide,M,820
1521,Ronniya,F,13
1522,Sofiyah,F,30
1523,Stedmen,M,16
1524,Shaunessy,F,186
1525,Maleiya,F,91
1526,Nicklas,M,6074
1527,Leavon,M,23
1528,Pearl,M,58857
1529,Naomy,F,2968
1530,Neepa,F,17
1531,Oluwatomilola,F,14
1532,Javeon,M,2944
1533,Lamarc,M,41
1534,Jhordan,M,421
1535,Jenelly,F,33
1536,Korday,M,33
1537,Demetress,F,357
1538,Jaikob,M,158
1539,Ewan,M,3730
1540,Chalino,M,87
1541,Jovahn,M,381
1542,Kahiem,M,14
1543,Jaslynne,F,187
1544,Duwan,M,587
1545,Eillie,F,14
1546,Elbia,F,175
1547,Jessena,F,33
1548,Jadakis,M,83
1549,Jahnee,F,139
1550,Alaria,F,121
1551,Bunice,F,245
1552,Arik,M,5358
1553,Elizamarie,F,39
1554,Emely,F,37611
1555,Enjoli,F,2421
1556,Aliye,F,28
1557,Alsie,F,1134
1558,Clarince,M,52
1559,Aareona,F,16
1560,Adalei,F,145
1561,Aeralynn,F,57
1562,Bertus,M,179
1563,Alaunna,F,13
1564,Dali,M,70
1565,Dalyce,F,188
1566,Daniyal,M,1013
1567,Breyanne,F,45
1568,Samaire,F,56
1569,Viona,F,2710
1570,Watkins,M,87
1571,Vada,F,78493
1572,Wuilber,M,13
1573,Venus,M,359
1574,Todo,M,19
1575,Toronda,F,180
1576,Stefhon,M,14
1577,Sylena,F,917
1578,Saevon,M,46
1579,Sallyann,F,3449
1580,Detrich,M,323
1581,Nijah,M,292
1582,Mclean,F,29
1583,Pittman,M,60
1584,Nataly,M,26
1585,Nunzio,M,7611
1586,Liannette,F,16
1587,Lillyahna,F,76
1588,Mya,M,125
1589,Luverne,F,4333
1590,Lyron,M,14
1591,Macy,M,2368
1592,Helenmae,F,45
1593,Keiann,F,14
1594,Keishla,F,805
1595,Kyan,F,293
1596,Lakenya,F,4699
1597,Jnaiya,F,13
1598,Alda,F,42656
1599,Fahtima,F,16
1600,Gail,F,622146
1601,Chazmine,F,93
1602,Jubril,M,63
1603,Justess,F,46
1604,Annettia,F,14
1605,Emilianna,F,153
1606,Emmalie,F,1423
1607,Dymond,F,4581
1608,Eden,F,53137
1609,Eira,F,276
1610,Aryn,F,6056
1611,Avala,F,13
1612,Chrystal,F,49355
1613,Adonys,M,337
1614,Daishae,F,14
1615,Darik,M,1390
1616,Shonte,F,2903
1617,Mellisia,F,30
1618,Sharay,M,15
1619,Shealynn,F,1624
1620,Santino,M,14371
1621,Sareli,F,44
1622,Ulysses,M,79695
1623,Zari,F,1407
1624,Nakye,M,60
1625,Omyra,F,37
1626,Reem,F,5239
1627,Soraiya,F,69
1628,Taiwo,F,143
1629,Shalliyah,F,13
1630,Lashaon,F,17
1631,Lorman,M,30
1632,Lorrisa,F,14
1633,Lorryn,F,103
1634,Paycie,F,13
1635,Quinterria,F,42
1636,Karlena,F,681
1637,Katieann,F,768
1638,Nkosi,M,814
1639,Mathu,M,29
1640,Maya,M,358
1641,Mckenzi,F,4157
1642,Kolden,M,362
1643,Konstantinos,M,4266
1644,Luddie,M,104
1645,Arrionna,F,342
1646,Audrianna,F,7958
1647,Bethina,F,56
1648,Codyallen,M,16
1649,Cordairo,M,87
1650,Elger,M,124
1651,Tangia,F,206
1652,Tayven,M,982
1653,Teaunna,F,97
1654,Ujala,F,13
1655,Vance,F,812
1656,Zriyah,F,95
1657,Zyeire,M,14
1658,Sharlett,F,286
1659,Shigeo,M,2063
1660,Qualon,M,51
1661,Renauld,M,114
1662,Sophee,F,485
1663,Rakiya,F,921
1664,Zandria,F,1298
1665,Tyneika,F,16
1666,Manina,F,95
1667,Mari,F,42321
1668,Marlecia,F,14
1669,Shulamit,F,227
1670,Maizey,F,329
1671,Makda,F,134
1672,Leedward,M,16
1673,Letrecia,F,13
1674,Kirolos,M,49
1675,Kobby,M,29
1676,Noreene,F,596
1677,Donnika,F,230
1678,Jacarla,F,14
1679,Jacorey,M,4594
1680,Lylybell,F,26
1681,Joemar,M,93
1682,Johnluke,M,376
1683,Pamlea,F,277
1684,Jacquoline,F,27
1685,Jaskaran,M,849
1686,Bartek,M,155
1687,Everlina,F,1287
1688,Feyisayo,F,13
1689,Iyone,F,30
1690,Hae,F,344
1691,Anike,F,53
1692,Annabela,F,16
1693,Annick,F,454
1694,Dejhon,M,48
1695,Elsiemae,F,45
1696,Adaiah,M,58
1697,Adebowale,M,53
1698,Airic,M,87
1699,Darion,F,1492
1700,Davd,M,76
1701,Dayland,M,14
1702,Aythan,M,60
1703,Bianet,F,13
1704,Blain,M,6419
1705,Alliana,F,892
1706,Aayden,F,14
1707,Aerial,M,15
1708,Michala,F,4095
1709,Terraine,F,14
1710,Savonia,F,18
1711,Seanan,M,48
1712,Tylasia,F,319
1713,Vedaant,M,55
1714,Shalona,F,319
1715,Sharareh,F,29
1716,Myrella,F,173
1717,Nelliemae,F,70
1718,Okeema,F,17
1719,Rhys,M,12415
1720,Rowynn,F,202
1721,Wani,M,18
1722,Delona,F,825
1723,Demetris,M,6733
1724,Marcas,M,579
1725,Marcita,F,104
1726,Shterna,F,458
1727,Patrese,F,351
1728,Macallan,M,227
1729,Mahadi,M,14
1730,Johnlucas,M,14
1731,Jenene,F,1601
1732,Karyne,F,59
1733,Nikkos,M,24
1734,Julessa,F,26
1735,Kahlilah,F,152
1736,Kaian,M,111
1737,Kazuyuki,M,43
1738,Lanayshia,F,13
1739,Gearld,M,15178
1740,Deilany,F,17
1741,Gilberto,M,79360
1742,Gould,M,141
1743,Janiia,F,13
1744,Jarez,M,46
1745,Joshuajames,M,215
1746,Dawsyn,F,260
1747,Harlyn,M,877
1748,Aniyah,M,13
1749,Annalina,F,287
1750,Anre,M,14
1751,Anyi,F,184
1752,Atrina,F,37
1753,Costella,F,1632
1754,Craig,M,832985
1755,Chirley,F,12
1756,Aalaysia,F,210
1757,Adya,F,357
1758,Zenora,F,303
1759,Zianya,F,44
1760,Memorie,F,891
1761,Merilee,F,3305
1762,Merit,M,186
1763,Mirely,F,157
1764,Rashika,F,363
1765,Willella,F,560
1766,Wilmur,M,31
1767,Yosaira,F,13
1768,Tyquasha,F,147
1769,Vermell,F,3144
1770,Nevaehia,F,13
1771,Oriel,M,291
1772,Osama,M,2187
1773,Tove,F,362
1774,Romey,M,1235
1775,Rosyln,F,162
1776,Lemisha,F,14
1777,Lendell,M,2185
1778,Niger,F,78
1779,Deltina,F,12
1780,Nadalie,F,470
1781,Naquitta,F,14
1782,Chenia,F,28
1783,Kalaina,F,46
1784,Kelcea,F,18
1785,Luecille,F,48
1786,Lilyin,F,53
1787,Lejuan,M,551
1788,Gero,M,14
1789,Glendene,F,392
1790,Jamilka,F,14
1791,Beacher,M,343
1792,Foram,F,13
1793,Cashmiere,M,13
1794,Damecia,F,45
1795,Briasha,F,81
1796,Brycyn,M,14
1797,Equasha,F,13
1798,Erix,M,31
1799,Essense,F,217
1800,Cindell,F,14
1801,Alfreda,M,112
1802,Alyssarose,F,14
1803,Addalynn,F,704
1804,Daegan,F,100
1805,Dru,M,5729
1806,Zellamae,F,22
1807,Milburn,M,12706
1808,Taundra,F,111
1809,Taylorjames,M,14
1810,Thair,M,32
1811,Rasheedah,F,2735
1812,Vitas,M,39
1813,Vontae,M,101
1814,Yuvonka,F,17
1815,Tresean,M,1398
1816,Uzma,F,418
1817,Sabrian,F,77
1818,Sandora,F,12
1819,Pearlean,F,4842
1820,Oliviamarie,F,51
1821,Ritchie,M,10549
1822,Roma,F,43169
1823,Derak,M,210
1824,Latera,F,276
1825,Laterrance,M,548
1826,Marreco,M,16
1827,Maika,M,428
1828,Mamoun,M,32
1829,Lusero,F,347
1830,Johnmichael,M,5041
1831,Jeffy,M,137
1832,Maxy,M,17
1833,Maygen,F,1032
1834,Nkem,F,15
1835,Glennwood,M,73
1836,Greysen,M,1616
1837,Jezreel,F,341
1838,Jasee,F,13
1839,Gayane,F,132
1840,Lowanna,F,121
1841,Hawanya,F,70
1842,Aneek,M,20
1843,Emond,M,42
1844,Humberto,F,29
1845,Iratze,F,76
1846,Gerardo,M,129378
1847,Alleisha,F,13
1848,Ammaarah,F,27
1849,Anderzon,M,27
1850,Ellyssa,F,711
1851,Abilio,M,13
1852,Brendaly,F,182
1853,Trysten,F,700
1854,Urania,F,860
1855,Shantalle,F,32
1856,Shingo,M,94
1857,Tareka,F,211
1858,Teletha,F,244
1859,Philippine,F,215
1860,Raeshaun,M,374
1861,Orda,F,91
1862,Yaila,F,41
1863,Treneisha,F,13
1864,Trevor,F,1705
1865,Devie,F,87
1866,Latavea,F,13
1867,Marnee,F,1161
1868,Marnique,F,41
1869,Ruvim,M,1151
1870,Paulisha,F,121
1871,Johncarlos,M,978
1872,Jeriah,M,1949
1873,Matheson,M,174
1874,Maytha,F,28
1875,Karuna,F,215
1876,Demetre,F,36
1877,Holdyn,M,607
1878,Howard,F,8877
1879,Hubert,M,329770
1880,Kelyn,F,928
1881,Javierjr,M,14
1882,Lynelle,F,5902
1883,Idell,M,434
1884,Genisse,F,18
1885,Jillyan,F,722
1886,Jimbo,M,57
1887,Latressa,F,853
1888,Hilberto,M,400
1889,Brytanni,F,27
1890,Calanthe,F,21
1891,Hallei,F,40
1892,Arath,M,2057
1893,Deion,M,12025
1894,Elysium,F,57
1895,Asa,M,79491
1896,Bekim,M,385
1897,Beza,F,190
1898,Cynai,F,96
1899,Elexcia,F,79
1900,Ahman,M,544
1901,Zeina,F,1374
1902,Zohrab,M,13
1903,Memarie,F,45
1904,Meyosha,F,22
1905,Tayvon,M,2860
1906,Sol,M,50913
1907,Xylina,F,558
1908,Yosgart,M,544
1909,Tuf,M,14
1910,Turmaine,M,17
1911,Tyquesha,F,112
1912,Quinaya,F,14
1913,Natazia,F,67
1914,Oswell,M,538
1915,Romanda,F,322
1916,Roozbeh,M,50
1917,Sinea,F,54
1918,Nitisha,F,172
1919,Delawrence,M,368
1920,Devohn,M,124
1921,Mariagabriela,F,18
1922,Payge,F,2473
1923,Quiara,F,800
1924,Lensa,F,13
1925,Kollins,F,60
1926,Kostantinos,M,656
1927,Krey,M,43
1928,Nicki,F,17092
1929,Nirvana,F,1364
1930,Kausha,F,15
1931,Kysir,M,65
1932,Larnette,F,14
1933,Jontue,F,100
1934,Jennaca,F,27
1935,Leigh,M,19476
1936,Aquileo,M,13
1937,Ardyce,F,5364
1938,Eryn,F,16589
1939,Evelynrose,F,17
1940,Francisc,M,21
1941,Kajun,F,13
1942,Dean,F,15186
1943,Brittlee,F,35
1944,Carlosjr,M,14
1945,Edison,M,27473
1946,Haedon,M,13
1947,Annelys,F,13
1948,Bittany,F,61
1949,Blannie,F,1721
1950,Allayna,F,907
1951,Amsi,F,127
1952,Elias,M,181382
1953,Abdulsamad,M,13
1954,Shahzad,M,206
1955,Shanell,F,12177
1956,Shawnelle,F,334
1957,Tangella,F,66
1958,Teague,M,3249
1959,Tinka,F,28
1960,Whitly,F,13
1961,Yandriel,M,38
1962,Zahidah,F,13
1963,Tristianna,F,13
1964,Veridiana,F,47
1965,Zoilo,M,40
1966,Khiry,F,18
1967,Shyia,F,163
1968,Tonyia,F,1615
1969,Renotta,F,64
1970,Sirinity,F,72
1971,Raliek,M,32
1972,Brianny,F,783
1973,Aryaveer,M,17
1974,Azelea,F,52
1975,Barrie,F,4966
1976,Alvernon,M,46
1977,Elianys,F,41
1978,Tekeyla,F,57
1979,Temeshia,F,114
1980,Ptosha,F,29
1981,Quasheema,F,14
1982,Rose,M,16358
1983,Zipora,F,100
1984,Minola,F,744
1985,Tamea,F,764
1986,Malaysia,F,9041
1987,Kathry,F,85
1988,Melynie,F,47
1989,Naidely,F,138
1990,Peace,M,98
1991,Philesha,F,19
1992,Kazumi,M,513
1993,Kenleigh,F,1766
1994,Kyliann,F,13
1995,Lacretia,F,2730
1996,Devery,F,214
1997,Diahanna,F,95
1998,Carris,M,66
1999,Cherub,F,80
2000,Jackilyn,F,824
2001,Jozef,M,2600
2002,Kayleana,F,196
2003,Kaysar,M,46
2004,Brallan,M,835
2005,Addileigh,F,28
2006,Akiyra,F,13
2007,Daina,F,6634
2008,Genesis,M,3854
2009,Graisen,M,29
2010,Brianie,F,13
2011,Camora,F,594
2012,Asbery,M,93
2013,Azurie,F,13
2014,Alycen,F,122
2015,Duquan,M,233
2016,Theodoro,M,422
2017,Quincella,F,17
2018,Sivana,F,55
2019,Shaena,F,1481
2020,Vanderbilt,M,555
2021,Verney,M,81
2022,Shay,M,10843
2023,Mansa,M,93
2024,Markie,M,847
2025,Shylie,F,120
2026,Siah,F,195
2027,Nakeeta,F,287
2028,Sharvi,F,88
2029,Konnie,F,2992
2030,Karsten,M,6606
2031,Nyalee,F,30
2032,Lenabelle,F,97
2033,Lenae,F,1904
2034,Matyson,F,44
2035,Lacarla,F,34
2036,Deziraye,F,13
2037,Mailey,F,642
2038,Makaiya,F,878
2039,Makenna,F,55004
2040,Khalief,M,106
2041,Chasadee,F,16
2042,Jovar,M,34
2043,Juaquin,M,3552
2044,Justeen,F,699
2045,Kaery,F,14
2046,Kazlynn,F,22
2047,Guled,M,216
2048,Hagan,M,2592
2049,Heylee,F,152
2050,Jardin,F,18
2051,Eveli,F,18
2052,Casilda,F,560
2053,Acire,F,139
2054,Adalyn,F,14264
2055,Alakay,M,34
2056,Dang,M,781
2057,Elsha,F,92
2058,Elek,M,293
2059,Bretney,F,119
2060,Bryttni,F,150
2061,Callen,M,4611
2062,Arnoldo,M,12678
2063,Ashaiya,F,26
2064,Cladie,F,262
2065,Rotonia,F,14
2066,Vibiana,F,31
2067,Yeslie,F,71
2068,Shirle,F,444
2069,Mirasol,F,68
2070,Tamiika,F,16
2071,Shameria,F,552
2072,Shauneille,F,12
2073,Pat,M,116696
2074,Torr,M,37
2075,Reese,M,48564
2076,Reynaldo,F,65
2077,Kimbla,F,13
2078,Mathyis,M,13
2079,Mareo,M,516
2080,Marwan,M,1983
2081,Sidnee,F,1581
2082,Donyea,F,244
2083,Kala,M,274
2084,Larkin,F,2687
2085,Johnessa,F,13
2086,Jontelle,F,13
2087,Lezette,F,158
2088,Jelia,F,13
2089,Add,M,1018
2090,Dajane,F,181
2091,Hussain,M,2343
2092,Ardena,F,2385
2093,Graceland,F,120
2094,Juel,F,3441
2095,Alixia,F,13
2096,Allec,M,35
2097,Amey,F,4026
2098,Bernardine,F,17873
2099,Brandol,M,276
2100,Chukwuma,M,431
2101,Tatsumi,M,187
2102,Taylor,F,788134
2103,Terrel,F,221
2104,Thanos,M,47
2105,Tillis,M,25
2106,Dokota,M,146
2107,Shalunda,F,325
2108,Tipton,F,13
2109,Rigoverto,M,107
2110,Xian,M,384
2111,Zakyiah,F,67
2112,Gari,M,420
2113,Kimiya,F,630
2114,Lavesta,F,45
2115,Markee,M,1786
2116,Marteisha,F,13
2117,Diya,M,31
2118,Lorayn,F,57
2119,Pailynn,F,28
2120,Carlisha,F,1794
2121,Monterion,M,13
2122,Deshay,M,479
2123,Dionicia,F,1172
2124,Judite,F,16
2125,Kaylla,F,495
2126,Keidyn,M,54
2127,Ladan,F,429
2128,Jooyoung,M,13
2129,Joseandres,M,130
2130,Efrayim,M,70
2131,Halona,F,669
2132,Jarel,M,2631
2133,Faridah,F,13
2134,Felissa,F,818
2135,Furaha,F,13
2136,Cionni,F,15
2137,Columbine,F,133
2138,Abranda,F,14
2139,Emercyn,F,50
2140,Esdras,M,2029
2141,Antesha,F,14
2142,Calieb,M,172
2143,Atina,F,563
2144,Aveyah,F,153
2145,Crissie,F,2004
2146,Clermont,M,35
2147,Aairah,F,36
2148,Milner,M,107
2149,Tequilla,F,2397
2150,Ozzy,M,2527
2151,Riel,F,31
2152,Stanislava,F,77
2153,Tynisha,F,4695
2154,Zek,M,13
2155,Shemaiah,M,33
2156,Lawonna,F,63
2157,Mckaylyn,F,46
2158,Marcello,F,28
2159,Nechuma,F,172
2160,Doneisha,F,990
2161,Ovid,M,4151
2162,Deontra,M,362
2163,Garrett,M,347804
2164,Lunden,F,776
2165,Khaniyah,F,171
2166,Kimimila,F,143
2167,Nili,F,306
2168,Jacobanthony,M,48
2169,Justinlee,M,102
2170,Kaevion,M,105
2171,Kerma,F,154
2172,Jenni,F,14483
2173,Dekevion,M,58
2174,Ebb,M,3534
2175,Efrata,F,62
2176,Jaquille,M,362
2177,Florenz,M,103
2178,Lavella,F,1726
2179,Ivyona,F,43
2180,Abiel,F,31
2181,Ahlaam,F,32
2182,Eliset,F,48
2183,Indasia,F,21
2184,Angee,F,416
2185,Aritra,M,13
2186,Asir,M,104
2187,Bengy,M,160
2188,Aamoni,F,27
2189,Afton,M,2585
2190,Aiyona,F,153
2191,Daintry,F,15
2192,Tenayah,F,13
2193,Vitaly,M,250
2194,Sera,F,3557
2195,Yaneliz,F,470
2196,Zolan,M,52
2197,Shelita,F,2829
2198,Shiho,F,14
2199,Okley,M,580
2200,Skila,F,179
2201,Soane,M,43
2202,Suzett,F,138
2203,Rozzie,F,55
2204,Saanvi,F,3756
2205,Mansel,M,1237
2206,Marissia,F,170
2207,Nashally,F,13
2208,Shamont,M,66
2209,Shanterica,F,205
2210,Sharene,F,1555
2211,Khouri,M,14
2212,Kivin,M,59
2213,Rayford,M,21230
2214,Nihad,F,14
2215,Noslen,M,13
2216,Lekeshia,F,1197
2217,Levis,M,977
2218,Lilliana,F,23246
2219,Ling,M,48
2220,Liyat,F,28
2221,Lonniesha,F,14
2222,Deotis,M,80
2223,Bates,M,233
2224,Falen,F,455
2225,Katja,F,2133
2226,Keaundre,M,285
2227,Keddrick,M,300
2228,Latascha,F,141
2229,Darle,F,40
2230,Andrey,F,268
2231,Echoe,F,44
2232,Jance,F,12
2233,Alejondro,M,16
2234,Graidys,F,16
2235,Cornealius,M,26
2236,Chiyono,F,70
2237,Christobal,M,2038
2238,Duanne,M,321
2239,Alaniz,F,84
2240,Daytona,F,1491
2241,Shonita,F,376
2242,Teionna,F,129
2243,Thuthuy,F,14
2244,Yoonseo,F,13
2245,Zandel,M,12
2246,Tsuneo,M,506
2247,Tyriah,F,47
2248,Vel,M,55
2249,Zikiya,F,13
2250,Spaulding,M,22
2251,Malila,F,40
2252,Mame,F,9221
2253,Sacaria,F,19
2254,Vionda,F,16
2255,Whitt,M,510
2256,Deyra,F,145
2257,Nicoli,M,672
2258,Simon,F,429
2259,Nalla,F,94
2260,Paylan,F,16
2261,Rohin,M,660
2262,Caselynn,F,14
2263,Jovi,F,1070
2264,Juhi,F,812
2265,Kache,M,63
2266,Hovannes,M,60
2267,Kaydn,F,142
2268,Enice,F,79
2269,Ikran,F,283
2270,Anji,F,181
2271,Elder,M,10191
2272,Jahmela,F,13
2273,Evone,M,13
2274,Avalyse,F,13
2275,Alter,M,797
2276,Anacani,F,95
2277,Anderia,F,301
2278,Bernasia,F,13
2279,Chinitta,F,14
2280,Merel,M,879
2281,Tamme,F,720
2282,Shaheedah,F,14
2283,Yashveer,M,13
2284,Yun,M,74
2285,Tyraya,F,13
2286,Valinda,F,3700
2287,Varney,M,115
2288,Revella,F,419
2289,Sunnye,F,84
2290,Susano,M,237
2291,Tahje,F,117
2292,Sajdah,F,30
2293,Widad,F,28
2294,Matisse,M,358
2295,Mekella,F,16
2296,Mariuxi,F,13
2297,Nahila,F,27
2298,Philip,M,1296709
2299,Tonnica,F,29
2300,Denari,F,14
2301,Malcolm,F,430
